BlkGrpID,Med_Inc,MOE_MedInc,GEO_ID,NAME
BG_490490018011,34523,6443,1500000US490490018011,"Block Group 1, Census Tract 18.01, Utah County, Utah"
BG_490490018012,26978,2565,1500000US490490018012,"Block Group 2, Census Tract 18.01, Utah County, Utah"
BG_490490018013,33305,10166,1500000US490490018013,"Block Group 3, Census Tract 18.01, Utah County, Utah"
BG_490490018014,26725,4406,1500000US490490018014,"Block Group 4, Census Tract 18.01, Utah County, Utah"
BG_490490018021,35417,19939,1500000US490490018021,"Block Group 1, Census Tract 18.02, Utah County, Utah"
BG_490490018022,23980,2394,1500000US490490018022,"Block Group 2, Census Tract 18.02, Utah County, Utah"
BG_490490018023,29489,29318,1500000US490490018023,"Block Group 3, Census Tract 18.02, Utah County, Utah"
BG_490490018024,44211,17383,1500000US490490018024,"Block Group 4, Census Tract 18.02, Utah County, Utah"
BG_490490018031,32574,8231,1500000US490490018031,"Block Group 1, Census Tract 18.03, Utah County, Utah"
BG_490490018032,24414,3629,1500000US490490018032,"Block Group 2, Census Tract 18.03, Utah County, Utah"
BG_490490019001,24338,8913,1500000US490490019001,"Block Group 1, Census Tract 19, Utah County, Utah"
BG_490490019002,25952,6230,1500000US490490019002,"Block Group 2, Census Tract 19, Utah County, Utah"
BG_490490019003,30039,5422,1500000US490490019003,"Block Group 3, Census Tract 19, Utah County, Utah"
BG_490490020001,33678,17104,1500000US490490020001,"Block Group 1, Census Tract 20, Utah County, Utah"
BG_490490020002,-,**,1500000US490490020002,"Block Group 2, Census Tract 20, Utah County, Utah"
BG_490490020003,54509,24603,1500000US490490020003,"Block Group 3, Census Tract 20, Utah County, Utah"
BG_490490020004,52581,12724,1500000US490490020004,"Block Group 4, Census Tract 20, Utah County, Utah"
BG_490490021011,70294,23502,1500000US490490021011,"Block Group 1, Census Tract 21.01, Utah County, Utah"
BG_490490021012,86000,37702,1500000US490490021012,"Block Group 2, Census Tract 21.01, Utah County, Utah"
BG_490490021013,82692,8645,1500000US490490021013,"Block Group 3, Census Tract 21.01, Utah County, Utah"
BG_490490021021,77179,12764,1500000US490490021021,"Block Group 1, Census Tract 21.02, Utah County, Utah"
BG_490490021022,49583,8798,1500000US490490021022,"Block Group 2, Census Tract 21.02, Utah County, Utah"
BG_490490022011,82788,6640,1500000US490490022011,"Block Group 1, Census Tract 22.01, Utah County, Utah"
BG_490490022012,80383,9195,1500000US490490022012,"Block Group 2, Census Tract 22.01, Utah County, Utah"
BG_490490022013,49639,17129,1500000US490490022013,"Block Group 3, Census Tract 22.01, Utah County, Utah"
BG_490490022041,71369,17640,1500000US490490022041,"Block Group 1, Census Tract 22.04, Utah County, Utah"
BG_490490022042,79028,13370,1500000US490490022042,"Block Group 2, Census Tract 22.04, Utah County, Utah"
BG_490490022051,60069,9367,1500000US490490022051,"Block Group 1, Census Tract 22.05, Utah County, Utah"
BG_490490022052,62250,27290,1500000US490490022052,"Block Group 2, Census Tract 22.05, Utah County, Utah"
BG_490490022061,67159,8370,1500000US490490022061,"Block Group 1, Census Tract 22.06, Utah County, Utah"
BG_490490022062,73750,10594,1500000US490490022062,"Block Group 2, Census Tract 22.06, Utah County, Utah"
BG_490490022071,62969,7627,1500000US490490022071,"Block Group 1, Census Tract 22.07, Utah County, Utah"
BG_490490022072,70357,12526,1500000US490490022072,"Block Group 2, Census Tract 22.07, Utah County, Utah"
BG_490490022073,66250,18685,1500000US490490022073,"Block Group 3, Census Tract 22.07, Utah County, Utah"
BG_490490023001,51250,15820,1500000US490490023001,"Block Group 1, Census Tract 23, Utah County, Utah"
BG_490490023002,56944,10055,1500000US490490023002,"Block Group 2, Census Tract 23, Utah County, Utah"
BG_490490023003,52386,10558,1500000US490490023003,"Block Group 3, Census Tract 23, Utah County, Utah"
BG_490490024001,40052,3629,1500000US490490024001,"Block Group 1, Census Tract 24, Utah County, Utah"
BG_490490025001,26875,8831,1500000US490490025001,"Block Group 1, Census Tract 25, Utah County, Utah"
BG_490490025002,40729,16337,1500000US490490025002,"Block Group 2, Census Tract 25, Utah County, Utah"
BG_490490025003,34400,13134,1500000US490490025003,"Block Group 3, Census Tract 25, Utah County, Utah"
BG_490490025004,40240,16305,1500000US490490025004,"Block Group 4, Census Tract 25, Utah County, Utah"
BG_490490027011,43571,6722,1500000US490490027011,"Block Group 1, Census Tract 27.01, Utah County, Utah"
BG_490490027012,47083,9927,1500000US490490027012,"Block Group 2, Census Tract 27.01, Utah County, Utah"
BG_490490027013,61667,13260,1500000US490490027013,"Block Group 3, Census Tract 27.01, Utah County, Utah"
BG_490490027014,-,**,1500000US490490027014,"Block Group 4, Census Tract 27.01, Utah County, Utah"
BG_490490027021,85224,18544,1500000US490490027021,"Block Group 1, Census Tract 27.02, Utah County, Utah"
BG_490490027022,65714,24491,1500000US490490027022,"Block Group 2, Census Tract 27.02, Utah County, Utah"
BG_490490028011,32404,7774,1500000US490490028011,"Block Group 1, Census Tract 28.01, Utah County, Utah"
BG_490490028012,61316,13502,1500000US490490028012,"Block Group 2, Census Tract 28.01, Utah County, Utah"
BG_490490028021,35804,8216,1500000US490490028021,"Block Group 1, Census Tract 28.02, Utah County, Utah"
BG_490490028022,140515,88972,1500000US490490028022,"Block Group 2, Census Tract 28.02, Utah County, Utah"
BG_490490029011,82156,2982,1500000US490490029011,"Block Group 1, Census Tract 29.01, Utah County, Utah"
BG_490490029012,48947,6648,1500000US490490029012,"Block Group 2, Census Tract 29.01, Utah County, Utah"
BG_490490029013,59632,18393,1500000US490490029013,"Block Group 3, Census Tract 29.01, Utah County, Utah"
BG_490490029014,79805,8736,1500000US490490029014,"Block Group 4, Census Tract 29.01, Utah County, Utah"
BG_490490029021,50893,13224,1500000US490490029021,"Block Group 1, Census Tract 29.02, Utah County, Utah"
BG_490490029022,59281,6687,1500000US490490029022,"Block Group 2, Census Tract 29.02, Utah County, Utah"
BG_490490029023,47649,8665,1500000US490490029023,"Block Group 3, Census Tract 29.02, Utah County, Utah"
BG_490490030011,42813,25752,1500000US490490030011,"Block Group 1, Census Tract 30.01, Utah County, Utah"
BG_490490030012,67917,15638,1500000US490490030012,"Block Group 2, Census Tract 30.01, Utah County, Utah"
BG_490490030013,84464,16974,1500000US490490030013,"Block Group 3, Census Tract 30.01, Utah County, Utah"
BG_490490030021,58750,24999,1500000US490490030021,"Block Group 1, Census Tract 30.02, Utah County, Utah"
BG_490490030022,76023,8511,1500000US490490030022,"Block Group 2, Census Tract 30.02, Utah County, Utah"
BG_490490031031,76976,8449,1500000US490490031031,"Block Group 1, Census Tract 31.03, Utah County, Utah"
BG_490490031032,67222,18585,1500000US490490031032,"Block Group 2, Census Tract 31.03, Utah County, Utah"
BG_490490031041,108587,18626,1500000US490490031041,"Block Group 1, Census Tract 31.04, Utah County, Utah"
BG_490490031042,112992,5486,1500000US490490031042,"Block Group 2, Census Tract 31.04, Utah County, Utah"
BG_490490031043,123750,18583,1500000US490490031043,"Block Group 3, Census Tract 31.04, Utah County, Utah"
BG_490490031051,58375,23243,1500000US490490031051,"Block Group 1, Census Tract 31.05, Utah County, Utah"
BG_490490031052,61563,23254,1500000US490490031052,"Block Group 2, Census Tract 31.05, Utah County, Utah"
BG_490490031053,46159,14929,1500000US490490031053,"Block Group 3, Census Tract 31.05, Utah County, Utah"
BG_490490031061,68269,12632,1500000US490490031061,"Block Group 1, Census Tract 31.06, Utah County, Utah"
BG_490490031062,53487,12895,1500000US490490031062,"Block Group 2, Census Tract 31.06, Utah County, Utah"
BG_490490032011,47679,22859,1500000US490490032011,"Block Group 1, Census Tract 32.01, Utah County, Utah"
BG_490490032012,52305,4662,1500000US490490032012,"Block Group 2, Census Tract 32.01, Utah County, Utah"
BG_490490032031,56020,15177,1500000US490490032031,"Block Group 1, Census Tract 32.03, Utah County, Utah"
BG_490490032032,115179,30376,1500000US490490032032,"Block Group 2, Census Tract 32.03, Utah County, Utah"
BG_490490032033,116125,11121,1500000US490490032033,"Block Group 3, Census Tract 32.03, Utah County, Utah"
BG_490490032041,49167,12375,1500000US490490032041,"Block Group 1, Census Tract 32.04, Utah County, Utah"
BG_490490032042,63125,21059,1500000US490490032042,"Block Group 2, Census Tract 32.04, Utah County, Utah"
BG_490490032051,96136,19120,1500000US490490032051,"Block Group 1, Census Tract 32.05, Utah County, Utah"
BG_490490032052,61339,12286,1500000US490490032052,"Block Group 2, Census Tract 32.05, Utah County, Utah"
BG_490490032053,67303,6720,1500000US490490032053,"Block Group 3, Census Tract 32.05, Utah County, Utah"
BG_490490033001,62969,23302,1500000US490490033001,"Block Group 1, Census Tract 33, Utah County, Utah"
BG_490490033002,60625,12471,1500000US490490033002,"Block Group 2, Census Tract 33, Utah County, Utah"
BG_490490033003,90781,17968,1500000US490490033003,"Block Group 3, Census Tract 33, Utah County, Utah"
BG_490490033004,53185,6816,1500000US490490033004,"Block Group 4, Census Tract 33, Utah County, Utah"
BG_490490034011,-,**,1500000US490490034011,"Block Group 1, Census Tract 34.01, Utah County, Utah"
BG_490490034012,59735,15093,1500000US490490034012,"Block Group 2, Census Tract 34.01, Utah County, Utah"
BG_490490034013,61250,22236,1500000US490490034013,"Block Group 3, Census Tract 34.01, Utah County, Utah"
BG_490490034021,58529,21129,1500000US490490034021,"Block Group 1, Census Tract 34.02, Utah County, Utah"
BG_490490034022,84199,9306,1500000US490490034022,"Block Group 2, Census Tract 34.02, Utah County, Utah"
BG_490490034023,88309,19068,1500000US490490034023,"Block Group 3, Census Tract 34.02, Utah County, Utah"
BG_490490034024,75473,13463,1500000US490490034024,"Block Group 4, Census Tract 34.02, Utah County, Utah"
BG_490490034031,47092,9054,1500000US490490034031,"Block Group 1, Census Tract 34.03, Utah County, Utah"
BG_490490034032,80536,72716,1500000US490490034032,"Block Group 2, Census Tract 34.03, Utah County, Utah"
BG_490490034033,67096,27181,1500000US490490034033,"Block Group 3, Census Tract 34.03, Utah County, Utah"
BG_490490034034,70179,17188,1500000US490490034034,"Block Group 4, Census Tract 34.03, Utah County, Utah"
BG_490490101031,80280,8580,1500000US490490101031,"Block Group 1, Census Tract 101.03, Utah County, Utah"
BG_490490101032,67188,12163,1500000US490490101032,"Block Group 2, Census Tract 101.03, Utah County, Utah"
BG_490490101033,71833,4904,1500000US490490101033,"Block Group 3, Census Tract 101.03, Utah County, Utah"
BG_490490101041,79453,34277,1500000US490490101041,"Block Group 1, Census Tract 101.04, Utah County, Utah"
BG_490490101042,73613,11695,1500000US490490101042,"Block Group 2, Census Tract 101.04, Utah County, Utah"
BG_490490101043,85917,17274,1500000US490490101043,"Block Group 3, Census Tract 101.04, Utah County, Utah"
BG_490490101044,84715,9137,1500000US490490101044,"Block Group 4, Census Tract 101.04, Utah County, Utah"
BG_490490101051,86161,13401,1500000US490490101051,"Block Group 1, Census Tract 101.05, Utah County, Utah"
BG_490490101052,86012,2650,1500000US490490101052,"Block Group 2, Census Tract 101.05, Utah County, Utah"
BG_490490101053,104300,12610,1500000US490490101053,"Block Group 3, Census Tract 101.05, Utah County, Utah"
BG_490490101061,104880,9445,1500000US490490101061,"Block Group 1, Census Tract 101.06, Utah County, Utah"
BG_490490101062,90270,10172,1500000US490490101062,"Block Group 2, Census Tract 101.06, Utah County, Utah"
BG_490490101071,88403,12717,1500000US490490101071,"Block Group 1, Census Tract 101.07, Utah County, Utah"
BG_490490101072,111164,30617,1500000US490490101072,"Block Group 2, Census Tract 101.07, Utah County, Utah"
BG_490490101081,91995,10128,1500000US490490101081,"Block Group 1, Census Tract 101.08, Utah County, Utah"
BG_490490101082,78718,10414,1500000US490490101082,"Block Group 2, Census Tract 101.08, Utah County, Utah"
BG_490490101083,81750,47236,1500000US490490101083,"Block Group 3, Census Tract 101.08, Utah County, Utah"
BG_490490101084,101250,13460,1500000US490490101084,"Block Group 4, Census Tract 101.08, Utah County, Utah"
BG_490490101091,99167,26265,1500000US490490101091,"Block Group 1, Census Tract 101.09, Utah County, Utah"
BG_490490101092,115799,11849,1500000US490490101092,"Block Group 2, Census Tract 101.09, Utah County, Utah"
BG_490490101093,75904,8881,1500000US490490101093,"Block Group 3, Census Tract 101.09, Utah County, Utah"
BG_490490101101,83571,40812,1500000US490490101101,"Block Group 1, Census Tract 101.10, Utah County, Utah"
BG_490490101102,121750,20317,1500000US490490101102,"Block Group 2, Census Tract 101.10, Utah County, Utah"
BG_490490101111,101675,17484,1500000US490490101111,"Block Group 1, Census Tract 101.11, Utah County, Utah"
BG_490490101112,80366,13247,1500000US490490101112,"Block Group 2, Census Tract 101.11, Utah County, Utah"
BG_490490101113,103947,24769,1500000US490490101113,"Block Group 3, Census Tract 101.11, Utah County, Utah"
BG_490490101121,103750,20602,1500000US490490101121,"Block Group 1, Census Tract 101.12, Utah County, Utah"
BG_490490101122,90125,12266,1500000US490490101122,"Block Group 2, Census Tract 101.12, Utah County, Utah"
BG_490490101131,99000,11606,1500000US490490101131,"Block Group 1, Census Tract 101.13, Utah County, Utah"
BG_490490101132,115495,11295,1500000US490490101132,"Block Group 2, Census Tract 101.13, Utah County, Utah"
BG_490490102081,163036,15902,1500000US490490102081,"Block Group 1, Census Tract 102.08, Utah County, Utah"
BG_490490102082,108594,32857,1500000US490490102082,"Block Group 2, Census Tract 102.08, Utah County, Utah"
BG_490490102083,137813,27263,1500000US490490102083,"Block Group 3, Census Tract 102.08, Utah County, Utah"
BG_490490102091,101488,15099,1500000US490490102091,"Block Group 1, Census Tract 102.09, Utah County, Utah"
BG_490490102092,161591,51905,1500000US490490102092,"Block Group 2, Census Tract 102.09, Utah County, Utah"
BG_490490102093,143472,39688,1500000US490490102093,"Block Group 3, Census Tract 102.09, Utah County, Utah"
BG_490490102094,154531,33376,1500000US490490102094,"Block Group 4, Census Tract 102.09, Utah County, Utah"
BG_490490102101,91250,29657,1500000US490490102101,"Block Group 1, Census Tract 102.10, Utah County, Utah"
BG_490490102102,127708,25055,1500000US490490102102,"Block Group 2, Census Tract 102.10, Utah County, Utah"
BG_490490102103,121848,27707,1500000US490490102103,"Block Group 3, Census Tract 102.10, Utah County, Utah"
BG_490490102104,101250,26478,1500000US490490102104,"Block Group 4, Census Tract 102.10, Utah County, Utah"
BG_490490102111,116250,42331,1500000US490490102111,"Block Group 1, Census Tract 102.11, Utah County, Utah"
BG_490490102112,196458,121482,1500000US490490102112,"Block Group 2, Census Tract 102.11, Utah County, Utah"
BG_490490102113,135500,45700,1500000US490490102113,"Block Group 3, Census Tract 102.11, Utah County, Utah"
BG_490490102114,94375,19285,1500000US490490102114,"Block Group 4, Census Tract 102.11, Utah County, Utah"
BG_490490102121,109211,27535,1500000US490490102121,"Block Group 1, Census Tract 102.12, Utah County, Utah"
BG_490490102122,118966,10510,1500000US490490102122,"Block Group 2, Census Tract 102.12, Utah County, Utah"
BG_490490102131,188000,48354,1500000US490490102131,"Block Group 1, Census Tract 102.13, Utah County, Utah"
BG_490490102132,127083,15852,1500000US490490102132,"Block Group 2, Census Tract 102.13, Utah County, Utah"
BG_490490102141,55521,18342,1500000US490490102141,"Block Group 1, Census Tract 102.14, Utah County, Utah"
BG_490490102142,143529,11567,1500000US490490102142,"Block Group 2, Census Tract 102.14, Utah County, Utah"
BG_490490102143,104844,22813,1500000US490490102143,"Block Group 3, Census Tract 102.14, Utah County, Utah"
BG_490490102144,96500,31543,1500000US490490102144,"Block Group 4, Census Tract 102.14, Utah County, Utah"
BG_490490102151,114226,6268,1500000US490490102151,"Block Group 1, Census Tract 102.15, Utah County, Utah"
BG_490490102152,92969,30677,1500000US490490102152,"Block Group 2, Census Tract 102.15, Utah County, Utah"
BG_490490102153,85924,19443,1500000US490490102153,"Block Group 3, Census Tract 102.15, Utah County, Utah"
BG_490490102154,133229,29503,1500000US490490102154,"Block Group 4, Census Tract 102.15, Utah County, Utah"
BG_490490102161,111823,10175,1500000US490490102161,"Block Group 1, Census Tract 102.16, Utah County, Utah"
BG_490490102162,133750,17972,1500000US490490102162,"Block Group 2, Census Tract 102.16, Utah County, Utah"
BG_490490102171,155875,20876,1500000US490490102171,"Block Group 1, Census Tract 102.17, Utah County, Utah"
BG_490490102172,138750,16500,1500000US490490102172,"Block Group 2, Census Tract 102.17, Utah County, Utah"
BG_490490102173,164432,30284,1500000US490490102173,"Block Group 3, Census Tract 102.17, Utah County, Utah"
BG_490490102181,148750,14777,1500000US490490102181,"Block Group 1, Census Tract 102.18, Utah County, Utah"
BG_490490102182,151786,56101,1500000US490490102182,"Block Group 2, Census Tract 102.18, Utah County, Utah"
BG_490490102183,130000,67214,1500000US490490102183,"Block Group 3, Census Tract 102.18, Utah County, Utah"
BG_490490102184,140278,23773,1500000US490490102184,"Block Group 4, Census Tract 102.18, Utah County, Utah"
BG_490490102191,143833,31839,1500000US490490102191,"Block Group 1, Census Tract 102.19, Utah County, Utah"
BG_490490102192,122125,22662,1500000US490490102192,"Block Group 2, Census Tract 102.19, Utah County, Utah"
BG_490490102193,133973,33176,1500000US490490102193,"Block Group 3, Census Tract 102.19, Utah County, Utah"
BG_490490102201,118042,7987,1500000US490490102201,"Block Group 1, Census Tract 102.20, Utah County, Utah"
BG_490490102202,92436,11542,1500000US490490102202,"Block Group 2, Census Tract 102.20, Utah County, Utah"
BG_490490102203,100313,36995,1500000US490490102203,"Block Group 3, Census Tract 102.20, Utah County, Utah"
BG_490490103031,97500,21081,1500000US490490103031,"Block Group 1, Census Tract 103.03, Utah County, Utah"
BG_490490103032,121964,14008,1500000US490490103032,"Block Group 2, Census Tract 103.03, Utah County, Utah"
BG_490490103041,62778,15936,1500000US490490103041,"Block Group 1, Census Tract 103.04, Utah County, Utah"
BG_490490103042,98448,10866,1500000US490490103042,"Block Group 2, Census Tract 103.04, Utah County, Utah"
BG_490490103043,107218,10078,1500000US490490103043,"Block Group 3, Census Tract 103.04, Utah County, Utah"
BG_490490103051,122361,48628,1500000US490490103051,"Block Group 1, Census Tract 103.05, Utah County, Utah"
BG_490490103052,112188,24773,1500000US490490103052,"Block Group 2, Census Tract 103.05, Utah County, Utah"
BG_490490104041,100885,13104,1500000US490490104041,"Block Group 1, Census Tract 104.04, Utah County, Utah"
BG_490490104042,109375,10900,1500000US490490104042,"Block Group 2, Census Tract 104.04, Utah County, Utah"
BG_490490104051,85333,29564,1500000US490490104051,"Block Group 1, Census Tract 104.05, Utah County, Utah"
BG_490490104052,84917,8366,1500000US490490104052,"Block Group 2, Census Tract 104.05, Utah County, Utah"
BG_490490104061,114583,16320,1500000US490490104061,"Block Group 1, Census Tract 104.06, Utah County, Utah"
BG_490490104062,75000,6603,1500000US490490104062,"Block Group 2, Census Tract 104.06, Utah County, Utah"
BG_490490104071,97269,13735,1500000US490490104071,"Block Group 1, Census Tract 104.07, Utah County, Utah"
BG_490490104072,92292,11053,1500000US490490104072,"Block Group 2, Census Tract 104.07, Utah County, Utah"
BG_490490104081,81250,13843,1500000US490490104081,"Block Group 1, Census Tract 104.08, Utah County, Utah"
BG_490490104082,113145,39421,1500000US490490104082,"Block Group 2, Census Tract 104.08, Utah County, Utah"
BG_490490104083,105357,15221,1500000US490490104083,"Block Group 3, Census Tract 104.08, Utah County, Utah"
BG_490490104091,101375,22969,1500000US490490104091,"Block Group 1, Census Tract 104.09, Utah County, Utah"
BG_490490104092,80250,11405,1500000US490490104092,"Block Group 2, Census Tract 104.09, Utah County, Utah"
BG_490490104101,72750,18927,1500000US490490104101,"Block Group 1, Census Tract 104.10, Utah County, Utah"
BG_490490104102,86198,16301,1500000US490490104102,"Block Group 2, Census Tract 104.10, Utah County, Utah"
BG_490490104111,118750,21200,1500000US490490104111,"Block Group 1, Census Tract 104.11, Utah County, Utah"
BG_490490104112,90250,16110,1500000US490490104112,"Block Group 2, Census Tract 104.11, Utah County, Utah"
BG_490490104113,130438,6024,1500000US490490104113,"Block Group 3, Census Tract 104.11, Utah County, Utah"
BG_490490105031,83125,30246,1500000US490490105031,"Block Group 1, Census Tract 105.03, Utah County, Utah"
BG_490490105032,55500,6063,1500000US490490105032,"Block Group 2, Census Tract 105.03, Utah County, Utah"
BG_490490105041,61190,13152,1500000US490490105041,"Block Group 1, Census Tract 105.04, Utah County, Utah"
BG_490490105042,81771,9614,1500000US490490105042,"Block Group 2, Census Tract 105.04, Utah County, Utah"
BG_490490105051,82695,10535,1500000US490490105051,"Block Group 1, Census Tract 105.05, Utah County, Utah"
BG_490490105052,50909,19259,1500000US490490105052,"Block Group 2, Census Tract 105.05, Utah County, Utah"
BG_490490105053,59583,15174,1500000US490490105053,"Block Group 3, Census Tract 105.05, Utah County, Utah"
BG_490490105061,56696,15546,1500000US490490105061,"Block Group 1, Census Tract 105.06, Utah County, Utah"
BG_490490105062,50556,25962,1500000US490490105062,"Block Group 2, Census Tract 105.06, Utah County, Utah"
BG_490490106001,80625,11136,1500000US490490106001,"Block Group 1, Census Tract 106, Utah County, Utah"
BG_490490106002,73295,11016,1500000US490490106002,"Block Group 2, Census Tract 106, Utah County, Utah"
BG_490490107001,98704,13619,1500000US490490107001,"Block Group 1, Census Tract 107, Utah County, Utah"
BG_490490107002,92098,17246,1500000US490490107002,"Block Group 2, Census Tract 107, Utah County, Utah"
BG_490490107003,73750,8862,1500000US490490107003,"Block Group 3, Census Tract 107, Utah County, Utah"
BG_490490109001,83750,24627,1500000US490490109001,"Block Group 1, Census Tract 109, Utah County, Utah"
BG_490490109002,94219,32930,1500000US490490109002,"Block Group 2, Census Tract 109, Utah County, Utah"
BG_490499801001,-,**,1500000US490499801001,"Block Group 1, Census Tract 9801, Utah County, Utah"
BG_490519405001,81012,29869,1500000US490519405001,"Block Group 1, Census Tract 9405, Wasatch County, Utah"
BG_490519405002,101250,22038,1500000US490519405002,"Block Group 2, Census Tract 9405, Wasatch County, Utah"
BG_490519405003,72270,20661,1500000US490519405003,"Block Group 3, Census Tract 9405, Wasatch County, Utah"
BG_490519405004,118244,13106,1500000US490519405004,"Block Group 4, Census Tract 9405, Wasatch County, Utah"
BG_490519601001,43750,14955,1500000US490519601001,"Block Group 1, Census Tract 9601, Wasatch County, Utah"
BG_490519601002,85417,14851,1500000US490519601002,"Block Group 2, Census Tract 9601, Wasatch County, Utah"
BG_490519602001,76071,18137,1500000US490519602001,"Block Group 1, Census Tract 9602, Wasatch County, Utah"
BG_490519602002,92868,18889,1500000US490519602002,"Block Group 2, Census Tract 9602, Wasatch County, Utah"
BG_490519604001,78990,18186,1500000US490519604001,"Block Group 1, Census Tract 9604, Wasatch County, Utah"
BG_490519604002,88984,10200,1500000US490519604002,"Block Group 2, Census Tract 9604, Wasatch County, Utah"
BG_490532701001,58409,8094,1500000US490532701001,"Block Group 1, Census Tract 2701, Washington County, Utah"
BG_490532701002,54671,5153,1500000US490532701002,"Block Group 2, Census Tract 2701, Washington County, Utah"
BG_490532701003,76181,8656,1500000US490532701003,"Block Group 3, Census Tract 2701, Washington County, Utah"
BG_490532701004,46336,7951,1500000US490532701004,"Block Group 4, Census Tract 2701, Washington County, Utah"
BG_490532701005,53693,19485,1500000US490532701005,"Block Group 5, Census Tract 2701, Washington County, Utah"
BG_490532702001,50952,7195,1500000US490532702001,"Block Group 1, Census Tract 2702, Washington County, Utah"
BG_490532702002,62679,8619,1500000US490532702002,"Block Group 2, Census Tract 2702, Washington County, Utah"
BG_490532703001,33395,6809,1500000US490532703001,"Block Group 1, Census Tract 2703, Washington County, Utah"
BG_490532703002,41813,20585,1500000US490532703002,"Block Group 2, Census Tract 2703, Washington County, Utah"
BG_490532703003,74833,27466,1500000US490532703003,"Block Group 3, Census Tract 2703, Washington County, Utah"
BG_490532703004,76494,13087,1500000US490532703004,"Block Group 4, Census Tract 2703, Washington County, Utah"
BG_490532704001,57313,18987,1500000US490532704001,"Block Group 1, Census Tract 2704, Washington County, Utah"
BG_490532704002,67691,11174,1500000US490532704002,"Block Group 2, Census Tract 2704, Washington County, Utah"
BG_490532705001,55673,19969,1500000US490532705001,"Block Group 1, Census Tract 2705, Washington County, Utah"
BG_490532705002,76285,14056,1500000US490532705002,"Block Group 2, Census Tract 2705, Washington County, Utah"
BG_490532705003,58988,21258,1500000US490532705003,"Block Group 3, Census Tract 2705, Washington County, Utah"
BG_490532705004,107738,12692,1500000US490532705004,"Block Group 4, Census Tract 2705, Washington County, Utah"
BG_490532706001,72792,25982,1500000US490532706001,"Block Group 1, Census Tract 2706, Washington County, Utah"
BG_490532706002,57600,7547,1500000US490532706002,"Block Group 2, Census Tract 2706, Washington County, Utah"
BG_490532706003,68043,19444,1500000US490532706003,"Block Group 3, Census Tract 2706, Washington County, Utah"
BG_490532707001,73628,7468,1500000US490532707001,"Block Group 1, Census Tract 2707, Washington County, Utah"
BG_490532707002,37650,30176,1500000US490532707002,"Block Group 2, Census Tract 2707, Washington County, Utah"
BG_490532707003,61696,17901,1500000US490532707003,"Block Group 3, Census Tract 2707, Washington County, Utah"
BG_490532707004,47708,9911,1500000US490532707004,"Block Group 4, Census Tract 2707, Washington County, Utah"
BG_490532708011,87188,27692,1500000US490532708011,"Block Group 1, Census Tract 2708.01, Washington County, Utah"
BG_490532708012,73268,18380,1500000US490532708012,"Block Group 2, Census Tract 2708.01, Washington County, Utah"
BG_490532708013,45179,23365,1500000US490532708013,"Block Group 3, Census Tract 2708.01, Washington County, Utah"
BG_490532708021,59875,19082,1500000US490532708021,"Block Group 1, Census Tract 2708.02, Washington County, Utah"
BG_490532708022,42358,15628,1500000US490532708022,"Block Group 2, Census Tract 2708.02, Washington County, Utah"
BG_490532709011,54140,4739,1500000US490532709011,"Block Group 1, Census Tract 2709.01, Washington County, Utah"
BG_490532709021,54120,8065,1500000US490532709021,"Block Group 1, Census Tract 2709.02, Washington County, Utah"
BG_490532709022,69766,8538,1500000US490532709022,"Block Group 2, Census Tract 2709.02, Washington County, Utah"
BG_490532709023,47434,8452,1500000US490532709023,"Block Group 3, Census Tract 2709.02, Washington County, Utah"
BG_490532710001,44330,11215,1500000US490532710001,"Block Group 1, Census Tract 2710, Washington County, Utah"
BG_490532710002,54052,3638,1500000US490532710002,"Block Group 2, Census Tract 2710, Washington County, Utah"
BG_490532711001,44000,9937,1500000US490532711001,"Block Group 1, Census Tract 2711, Washington County, Utah"
BG_490532711002,85030,9934,1500000US490532711002,"Block Group 2, Census Tract 2711, Washington County, Utah"
BG_490532711003,56167,15065,1500000US490532711003,"Block Group 3, Census Tract 2711, Washington County, Utah"
BG_490532711004,58750,24530,1500000US490532711004,"Block Group 4, Census Tract 2711, Washington County, Utah"
BG_490532712001,62105,7508,1500000US490532712001,"Block Group 1, Census Tract 2712, Washington County, Utah"
BG_490532712002,45375,17095,1500000US490532712002,"Block Group 2, Census Tract 2712, Washington County, Utah"
BG_490532713001,42885,16058,1500000US490532713001,"Block Group 1, Census Tract 2713, Washington County, Utah"
BG_490532713002,35655,5641,1500000US490532713002,"Block Group 2, Census Tract 2713, Washington County, Utah"
BG_490532713003,48571,23796,1500000US490532713003,"Block Group 3, Census Tract 2713, Washington County, Utah"
BG_490532714001,32009,3061,1500000US490532714001,"Block Group 1, Census Tract 2714, Washington County, Utah"
BG_490532714002,56607,23641,1500000US490532714002,"Block Group 2, Census Tract 2714, Washington County, Utah"
BG_490532714003,48850,14779,1500000US490532714003,"Block Group 3, Census Tract 2714, Washington County, Utah"
BG_490532715001,59060,10403,1500000US490532715001,"Block Group 1, Census Tract 2715, Washington County, Utah"
BG_490532715002,76583,18538,1500000US490532715002,"Block Group 2, Census Tract 2715, Washington County, Utah"
BG_490532716001,46607,6662,1500000US490532716001,"Block Group 1, Census Tract 2716, Washington County, Utah"
BG_490532716002,57000,11315,1500000US490532716002,"Block Group 2, Census Tract 2716, Washington County, Utah"
BG_490532717011,67548,20303,1500000US490532717011,"Block Group 1, Census Tract 2717.01, Washington County, Utah"
